subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Tana 2|tz_early_tana_2|tz_early_tana_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Jenne-jeno I|ml_jenne_jeno_1|MlJeJe1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early East Africa Iron Age|tz_east_africa_ia_1|tz_east_africa_ia_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Konya Plain - Late Neolithic|tr_konya_lnl|TrNeoLT|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Funan I|kh_funan_1|KhFunaE|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Formative Basin of Mexico|mx_basin_of_mexico_3|MxFormE|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Pre-Urban Period|pk_kachi_pre_urban|PkPreUr|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Jenne-jeno II|ml_jenne_jeno_2|MlJeJe2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Konya Plain - Early Neolithic|tr_konya_enl|TrNeoER|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle Formative Basin of Mexico|mx_basin_of_mexico_4|MxFormM|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Iron Age Cambodia|kh_cambodia_ia|KhMekIA|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Deccan - Iron Age|in_deccan_ia|InDecIA|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Pre-Ceramic Period|ir_susiana_pre_ceramic|IrPrCer|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Susiana B|ir_susiana_b|IrKhzEM|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Southern Mesopotamia Neolithic|iq_so_mesopotamia_nl|IqSoNeo|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Tana 1|tz_early_tana_1|tz_early_tana_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Initial Formative Basin of Mexico|mx_basin_of_mexico_2|MxInitl|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Neolithic Yemen|ye_yemen_lnl|YeNeoL*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sarazm|tj_sarasm|TjSaraz|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Urban Period I|pk_kachi_urban_1|PkUrbn1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Yemen - Late Bronze Age|ye_yemen_lba|YeLBA**|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Formative Period|ir_susiana_formative|IrForma|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Konya Plain - Early Bronze Age|tr_konya_eba|TrBrzER|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle and Late Nok|ni_nok_2|ni_nok_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||West Burkina Faso Yellow II|bf_west_burkina_faso_yellow_6|bf_west_burkina_faso_yellow_6|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Konya Plain - Ceramic Neolithic|tr_konya_mnl|TrNeoCR|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Urban Period II|pk_kachi_urban_2|PkUrbn2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Deccan - Neolithic|in_deccan_nl|InDecNL|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Susiana A|ir_susiana_a|IrKhzE*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Neguanje|co_neguanje|CoNahua|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Post-Urban Period|pk_kachi_post_urban|PkPostU|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Jenne-jeno IV|ml_jenne_jeno_4|MlJeJe4|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Bronze Age Cambodia|kh_cambodia_ba|KhMekBA|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Late East Africa Iron Age|tz_east_africa_ia_2|tz_east_africa_ia_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||West Burkina Faso Red I|bf_west_burkina_faso_red_1|bf_west_burkina_faso_red_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||West Burkina Faso Red IV|bf_west_burkina_faso_red_4|bf_west_burkina_faso_red_4|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Pre-Sape Sierra Leone|si_pre_sape|si_pre_sape|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||West Burkina Faso Red II and III|bf_west_burkina_faso_red_2|bf_west_burkina_faso_red_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Neolithic Middle Ganga|in_ganga_nl|InGangN|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Konya Plain - Early Chalcolithic|tr_konya_eca|TrClcER|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Heian|jp_heian|JpHeian|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kachi Plain - Ceramic Neolithic|pk_kachi_lnl|PkCeraN|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Warring States Japan|jp_sengoku_jidai|JpSengk|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Mali Empire|ml_mali_emp|MlMali*|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Archaic Basin of Mexico|mx_basin_of_mexico_1|MxArch*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||The Emirate of Crete|gr_crete_emirate|GrCrEmr|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle and Late Nok|ni_nok_1|ni_nok_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Funj Sultanate|et_funj_sultanate|et_funj_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sind - Samma Dynasty|pk_samma_dyn|PkSind2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Shoa Sultanate|et_showa_sultanate|et_showa_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Majeerteen Sultanate|so_majeerteen_sultanate|so_majeerteen_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Badarian|eg_badarian|EgBadar|unknown||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Bengal Sultanate|bd_bengal_sultanate|BdBengl|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ghur Principality|af_ghur_principality|AfGhurd|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Twelve Bhuyans|bd_twelve_bhuyans|BdBhuyans|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Egypt - Dynasty II|eg_dynasty_2|EgDyn2*|unknown||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Carnatic Sultanate|in_carnatic_sul|in_carnatic_sul|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Songhai Empire - Askiya Dynasty|ml_songhai_2|MlSong2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hadiya Sultanate|et_hadiya_sultanate|et_hadiya_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Mataram Sultanate|id_mataram_k|IdMatrm|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Abbasid Caliphate I|iq_abbasid_cal_1|IqAbbs1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Almoravids|ma_almoravid_dyn|MaAlmor|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Tunni Sultanate|so_tunni_sultanate|so_tunni_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Emirate of Córdoba|es_cordoba_emirate|es_cordoba_emirate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Habr Yunis|so_habr_yunis|so_habr_yunis|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Isaaq Sultanate|so_isaaq_sultanate|so_isaaq_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Wattara Empire|ic_wattara_emp|ic_wattara_emp|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Gomma|et_gomma_k|et_gomma_k|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Early Sukkalmah|ir_elam_3|IrSukkE|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Imamate of Futa Toro|se_futa_toro_imamate|se_futa_toro_imamate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sur Empire|in_sur_emp|in_sur_emp|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Khanate of Bukhara|uz_janid_dyn|UzJanid|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Bahmani Sultanate|in_bahmani_sultanate|InBahma|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Adal Sultanate|so_adal_sultanate|so_adal_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Futa Jallon|gu_futa_jallon|gu_futa_jallon|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Sultanate of Aussa|et_aussa_sultanate|et_aussa_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Nawabs of Bengal|bd_nawabs_of_bengal|BdNawabs|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Timurid Empire|uz_timurid_emp|UzTimur|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Saadi Sultanate|ma_saadi_sultanate|MaSaadi|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Gumma|et_gumma_k|et_gumma_k|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kanem-Borno|ni_bornu_emp|ni_bornu_emp|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Durrani Empire|af_durrani_emp|AfDurrn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam II|ir_neo_elam_2|IrNElm2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Emirate of Harar|et_harar_emirate|et_harar_emirate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Late Sukkalmah|ir_elam_4|IrSukkL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Delhi Sultanate|in_delhi_sultanate|InDelh*|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Crisis Period|ir_elam_8|IrElmCP|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Shimashki Period|ir_elam_2|IrShima|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Igihalkid Period|ir_elam_6|IrMElm2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Kidinuid Period|ir_elam_5|IrMElm1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam I|ir_neo_elam_1|IrNElm1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam III|ir_neo_elam_3|IrNElm3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Elam - Shutrukid Period|ir_elam_7|IrMElm3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Late Mongols|mn_mongol_late|MnMongL|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Prepalatial Crete|gr_crete_pre_palace|GrCrPre|unknown||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Mongol Empire|mn_mongol_emp|MnMngKh|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Mongols|mn_mongol_early|MnMongE|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Majapahit Kingdom|id_majapahit_k|IdMajap|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Western Turk Khaganate|kg_western_turk_khaganate|KgWTurk|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sogdiana - City-States Period|uz_sogdiana_city_states|UzSogdi|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Second Turk Khaganate|mn_turk_khaganate_2|MnTurk2|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Jin Dynasty|cn_later_great_jin|CnLrJin|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Great Yuan|cn_yuan_dyn|CnYuan*|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Tang Dynasty I|cn_tang_dyn_1|CnTangE|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Western Han Empire|cn_western_han_dyn|CnWHan*|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Great Ming|cn_ming_dyn|CnMing*|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Eastern Han Empire|cn_eastern_han_dyn|CnEHan*|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Northern Song|cn_northern_song_dyn|CnNSong|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Jin|cn_jin_spring_and_autumn|CnJinSA|absent||Inferred|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Qi - Spring and Autumn|cn_qi_spring_autumn|cn_qi_spring_autumn|absent||Inferred|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Eastern Zhou|cn_eastern_zhou_warring_states|CnZhuWS|absent||Inferred|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Wei Dynasty|cn_wei_dyn_warring_states|CnWeiWS|absent||Inferred|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Koktepe I|uz_koktepe_1|UzKok01|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ancient Khwarazm|uz_khwarasm_1|UzKhw01|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hephthalite Empire|af_hephthalite_emp|AfHepht|unknown||Suspected|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Himyar II|ye_himyar_2|YeHmyr2|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Roman Empire - Principate|it_roman_principate|ItRomPr|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Roman Empire - Dominate|tr_roman_dominate|TrRomDm|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle Roman Republic|it_roman_rep_2|ItRomMR|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Roman Republic|it_roman_rep_1|ItRomER|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Seleucid Empire|ir_seleucid_emp|IrSeleu|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Greco-Bactrian Kingdom|af_greco_bactrian_k|AfGrBct|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Lysimachus Kingdom|tr_lysimachus_k|TrLysim|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Egypt - Inter-Occupation Period|eg_inter_occupation|EgIntOc|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ptolemaic Kingdom I|eg_ptolemaic_k_1|EgPtol1|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||British Empire I|gb_british_emp_1|gb_british_emp_1|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|ni_oyo_emp_2|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Oyo|ni_oyo_emp_1|ni_oyo_emp_1|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Five Dynasties Period|cn_five_dyn|Cn5Dyna|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Beaker Culture|fr_beaker_eba|FrBeakr|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Medang Kingdom|id_medang_k|IdMedng|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kansai - Kofun Period|jp_kofun|JpKofun|absent||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hallstatt A-B1|fr_hallstatt_a_b1|FrHallA|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Inca Empire|pe_inca_emp|PeInca*|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hallstatt D|fr_hallstatt_d|FrHallD|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Eastern Turk Khaganate|mn_turk_khaganate_1|MnETurk|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hallstatt B2-3|fr_hallstatt_b2_3|FrHallB|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Tang Dynasty II|cn_tang_dyn_2|CnTangL|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Atlantic Complex|fr_atlantic_complex|FrAtlBA|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Wari Empire|pe_wari_emp|PeWari*|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hallstatt C|fr_hallstatt_c|FrHallC|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Qing|cn_qing_dyn_1|CnQingE|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||La Tene A-B1|fr_la_tene_a_b1|FrTeneA|present||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Asuka|jp_asuka|JpAsuka|absent||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Shiwei|mn_shiwei|MnShiwe|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Qi - Warring States|cn_qi_warring_states|cn_qi_warring_states|absent||Inferred|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cuzco - Early Intermediate II|pe_cuzco_3|PeCuzE2|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Late Xiongnu|mn_hunnu_late|MnXngnL|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Qin Empire|cn_qin_emp|CnImQin|absent||Inferred|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Xianbei Confederation|mn_xianbei|MnXianb|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Azuchi-Momoyama|jp_azuchi_momoyama|JpAzMom|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Xiongnu|mn_hunnu_early|MnXngnE|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Andronovo|kz_andronovo|KzAndro|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Early Woodland|us_woodland_1|USMisEW|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Rouran Khaganate|mn_rouran_khaganate|MnRourn|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Xiongnu Imperial Confederation|mn_hunnu_emp|MnXngnM|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Spanish Empire I|es_spanish_emp_1|EsHabsb|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Emergent Mississippian II|us_emergent_mississippian_2|USMisME|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cuzco - Late Formative|pe_cuzco_1|PeCuzLF|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Final Jomon|jp_jomon_6|JpJomo6|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Emergent Mississippian I|us_emergent_mississippian_1|USMisSp|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cuzco - Early Intermediate I|pe_cuzco_2|PeCuzE1|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cuzco - Late Intermediate II|pe_cuzco_6|PeCuzL2|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Tokugawa Shogunate|jp_tokugawa_shogunate|JpTokgw|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Late Woodland II|us_woodland_4|USMisMu|absent||Inferred|False|False|True|False
